filepath,inferred_plane,gemini_blocked
archive_v2/Testing\pituitary\pituitary_TT_2610.jpg,unknown,True
archive_v2/Testing\pituitary\pituitary_TT_2611.jpg,unknown,True
archive_v2/Testing\pituitary\pituitary_TT_2612.jpg,unknown,True
archive_v2/Testing\pituitary\pituitary_TT_2614.jpg,unknown,True
archive_v2/Testing\pituitary\pituitary_TT_2621.jpg,unknown,True
archive_v2/Testing\pituitary\pituitary_TT_2623.jpg,unknown,True
archive_v2/Testing\pituitary\pituitary_TT_2629.jpg,unknown,True
archive_v2/Testing\pituitary\pituitary_TT_2631.jpg,unknown,True
archive_v2/Testing\pituitary\pituitary_TT_2636.jpg,unknown,True
archive_v2/Testing\pituitary\pituitary_TT_2637.jpg,unknown,True
archive_v2/Testing\pituitary\pituitary_TT_2639.jpg,unknown,True
archive_v2/Testing\pituitary\pituitary_TT_2640.jpg,unknown,True
archive_v2/Testing\pituitary\pituitary_TT_2643.jpg,unknown,True
archive_v2/Testing\pituitary\pituitary_TT_2647.jpg,unknown,True
archive_v2/Testing\pituitary\pituitary_TT_2651.jpg,unknown,True
archive_v2/Testing\pituitary\pituitary_TT_2652.jpg,unknown,True
archive_v2/Testing\pituitary\pituitary_TT_2659.jpg,unknown,True
archive_v2/Testing\pituitary\pituitary_TT_2660.jpg,unknown,True
archive_v2/Testing\pituitary\pituitary_TT_2662.jpg,unknown,True
archive_v2/Testing\pituitary\pituitary_TT_2667.jpg,unknown,True
archive_v2/Testing\pituitary\pituitary_TT_2675.jpg,unknown,True
archive_v2/Testing\pituitary\pituitary_TT_2684.jpg,unknown,True
archive_v2/Testing\pituitary\pituitary_TT_2690.jpg,unknown,True
archive_v2/Testing\pituitary\pituitary_TT_2697.jpg,unknown,True
archive_v2/Testing\pituitary\pituitary_TT_2700.jpg,unknown,True
archive_v2/Testing\pituitary\pituitary_TT_2702.jpg,unknown,True
archive_v2/Testing\pituitary\pituitary_TT_2704.jpg,unknown,True
archive_v2/Testing\pituitary\pituitary_TT_2706.jpg,unknown,True
archive_v2/Testing\pituitary\pituitary_TT_2715.jpg,unknown,True
archive_v2/Testing\pituitary\pituitary_TT_2719.jpg,unknown,True
archive_v2/Testing\pituitary\pituitary_TT_2721.jpg,unknown,True
archive_v2/Testing\pituitary\pituitary_TT_2725.jpg,unknown,True
archive_v2/Testing\pituitary\pituitary_TT_2736.jpg,unknown,True
archive_v2/Testing\pituitary\pituitary_TT_2743.jpg,unknown,True
archive_v2/Testing\pituitary\pituitary_TT_2745.jpg,unknown,True
archive_v2/Testing\pituitary\pituitary_TT_2749.jpg,unknown,True
archive_v2/Testing\pituitary\pituitary_TT_2757.jpg,unknown,True
archive_v2/Testing\pituitary\pituitary_TT_2760.jpg,unknown,True
archive_v2/Testing\pituitary\pituitary_TT_2767.jpg,unknown,True
archive_v2/Testing\pituitary\pituitary_TT_2773.jpg,unknown,True
archive_v2/Testing\pituitary\pituitary_TT_2774.jpg,unknown,True
archive_v2/Testing\pituitary\pituitary_TT_2776.jpg,unknown,True
archive_v2/Testing\pituitary\pituitary_TT_2796.jpg,unknown,True
archive_v2/Testing\pituitary\pituitary_TT_2809.jpg,unknown,True
archive_v2/Testing\pituitary\pituitary_TT_2813.jpg,unknown,True
archive_v2/Testing\pituitary\pituitary_TT_2816.jpg,unknown,True
archive_v2/Testing\pituitary\pituitary_TT_2824.jpg,unknown,True
archive_v2/Testing\pituitary\pituitary_TT_2835.jpg,unknown,True
archive_v2/Testing\pituitary\pituitary_TT_2839.jpg,unknown,True
archive_v2/Testing\pituitary\pituitary_TT_2843.jpg,unknown,True
archive_v2/Testing\pituitary\pituitary_TT_2861.jpg,unknown,True
archive_v2/Testing\pituitary\pituitary_TT_2864.jpg,unknown,True
archive_v2/Testing\pituitary\pituitary_TT_2867.jpg,unknown,True
archive_v2/Testing\pituitary\pituitary_TT_2871.jpg,unknown,True
archive_v2/Testing\pituitary\pituitary_TT_2873.jpg,unknown,True
archive_v2/Testing\pituitary\pituitary_TT_2877.jpg,unknown,True
archive_v2/Testing\pituitary\pituitary_TT_2888.jpg,unknown,True
archive_v2/Testing\pituitary\pituitary_TT_2891.jpg,unknown,True
archive_v2/Testing\pituitary\pituitary_TT_2895.jpg,unknown,True
archive_v2/Testing\pituitary\pituitary_TT_2905.jpg,unknown,True
archive_v2/Testing\pituitary\pituitary_TT_2913.jpg,unknown,True
archive_v2/Testing\pituitary\pituitary_TT_2915.jpg,unknown,True
archive_v2/Testing\pituitary\pituitary_TT_2916.jpg,unknown,True
archive_v2/Testing\pituitary\pituitary_TT_2925.jpg,unknown,True
archive_v2/Testing\pituitary\Te-pi_1.jpg,axial,False
archive_v2/Testing\pituitary\Te-pi_10.jpg,axial,False
archive_v2/Testing\pituitary\Te-pi_100.jpg,axial,False
archive_v2/Testing\pituitary\Te-pi_101.jpg,axial,False
archive_v2/Testing\pituitary\Te-pi_102.jpg,axial,False
archive_v2/Testing\pituitary\Te-pi_103.jpg,axial,False
archive_v2/Testing\pituitary\Te-pi_104.jpg,axial,False
archive_v2/Testing\pituitary\Te-pi_105.jpg,axial,False
archive_v2/Testing\pituitary\Te-pi_106.jpg,axial,False
archive_v2/Testing\pituitary\Te-pi_107.jpg,axial,False
archive_v2/Testing\pituitary\Te-pi_108.jpg,axial,False
archive_v2/Testing\pituitary\Te-pi_109.jpg,axial,False
archive_v2/Testing\pituitary\Te-pi_11.jpg,axial,False
archive_v2/Testing\pituitary\Te-pi_110.jpg,axial,False
archive_v2/Testing\pituitary\Te-pi_111.jpg,axial,False
archive_v2/Testing\pituitary\Te-pi_112.jpg,axial,False
archive_v2/Testing\pituitary\Te-pi_113.jpg,axial,False
archive_v2/Testing\pituitary\Te-pi_114.jpg,axial,False
archive_v2/Testing\pituitary\Te-pi_115.jpg,axial,False
archive_v2/Testing\pituitary\Te-pi_116.jpg,axial,False
archive_v2/Testing\pituitary\Te-pi_117.jpg,axial,False
archive_v2/Testing\pituitary\Te-pi_118.jpg,axial,False
archive_v2/Testing\pituitary\Te-pi_119.jpg,axial,False
archive_v2/Testing\pituitary\Te-pi_12.jpg,axial,False
archive_v2/Testing\pituitary\Te-pi_120.jpg,axial,False
archive_v2/Testing\pituitary\Te-pi_121.jpg,axial,False
archive_v2/Testing\pituitary\Te-pi_122.jpg,axial,False
archive_v2/Testing\pituitary\Te-pi_123.jpg,axial,False
archive_v2/Testing\pituitary\Te-pi_124.jpg,axial,False
archive_v2/Testing\pituitary\Te-pi_125.jpg,axial,False
archive_v2/Testing\pituitary\Te-pi_126.jpg,axial,False
archive_v2/Testing\pituitary\Te-pi_127.jpg,axial,False
archive_v2/Testing\pituitary\Te-pi_128.jpg,axial,False
archive_v2/Testing\pituitary\Te-pi_129.jpg,axial,False
archive_v2/Testing\pituitary\Te-pi_13.jpg,axial,False
archive_v2/Testing\pituitary\Te-pi_130.jpg,axial,False
archive_v2/Testing\pituitary\Te-pi_131.jpg,axial,False
archive_v2/Testing\pituitary\Te-pi_132.jpg,axial,False
archive_v2/Testing\pituitary\Te-pi_133.jpg,axial,False
archive_v2/Testing\pituitary\Te-pi_134.jpg,axial,False
archive_v2/Testing\pituitary\Te-pi_135.jpg,axial,False
archive_v2/Testing\pituitary\Te-pi_136.jpg,axial,False
archive_v2/Testing\pituitary\Te-pi_137.jpg,axial,False
archive_v2/Testing\pituitary\Te-pi_138.jpg,axial,False
archive_v2/Testing\pituitary\Te-pi_139.jpg,axial,False
archive_v2/Testing\pituitary\Te-pi_14.jpg,axial,False
archive_v2/Testing\pituitary\Te-pi_140.jpg,axial,False
archive_v2/Testing\pituitary\Te-pi_141.jpg,axial,False
archive_v2/Testing\pituitary\Te-pi_142.jpg,axial,False
archive_v2/Testing\pituitary\Te-pi_143.jpg,axial,False
archive_v2/Testing\pituitary\Te-pi_144.jpg,axial,False
archive_v2/Testing\pituitary\Te-pi_145.jpg,axial,False
archive_v2/Testing\pituitary\Te-pi_146.jpg,axial,False
archive_v2/Testing\pituitary\Te-pi_147.jpg,axial,False
archive_v2/Testing\pituitary\Te-pi_148.jpg,axial,False
archive_v2/Testing\pituitary\Te-pi_149.jpg,axial,False
archive_v2/Testing\pituitary\Te-pi_15.jpg,axial,False
archive_v2/Testing\pituitary\Te-pi_150.jpg,axial,False
archive_v2/Testing\pituitary\Te-pi_151.jpg,axial,False
archive_v2/Testing\pituitary\Te-pi_152.jpg,axial,False
archive_v2/Testing\pituitary\Te-pi_153.jpg,axial,False
archive_v2/Testing\pituitary\Te-pi_154.jpg,axial,False
archive_v2/Testing\pituitary\Te-pi_155.jpg,axial,False
archive_v2/Testing\pituitary\Te-pi_156.jpg,axial,False
archive_v2/Testing\pituitary\Te-pi_157.jpg,axial,False
archive_v2/Testing\pituitary\Te-pi_158.jpg,axial,False
archive_v2/Testing\pituitary\Te-pi_159.jpg,axial,False
archive_v2/Testing\pituitary\Te-pi_16.jpg,axial,False
archive_v2/Testing\pituitary\Te-pi_160.jpg,axial,False
archive_v2/Testing\pituitary\Te-pi_161.jpg,axial,False
archive_v2/Testing\pituitary\Te-pi_162.jpg,axial,False
archive_v2/Testing\pituitary\Te-pi_163.jpg,axial,False
archive_v2/Testing\pituitary\Te-pi_164.jpg,axial,False
archive_v2/Testing\pituitary\Te-pi_165.jpg,axial,False
archive_v2/Testing\pituitary\Te-pi_166.jpg,axial,False
archive_v2/Testing\pituitary\Te-pi_167.jpg,axial,False
archive_v2/Testing\pituitary\Te-pi_168.jpg,axial,False
archive_v2/Testing\pituitary\Te-pi_169.jpg,axial,False
archive_v2/Testing\pituitary\Te-pi_17.jpg,axial,False
archive_v2/Testing\pituitary\Te-pi_170.jpg,axial,False
archive_v2/Testing\pituitary\Te-pi_171.jpg,axial,False
archive_v2/Testing\pituitary\Te-pi_172.jpg,axial,False
archive_v2/Testing\pituitary\Te-pi_173.jpg,axial,False
archive_v2/Testing\pituitary\Te-pi_174.jpg,axial,False
archive_v2/Testing\pituitary\Te-pi_175.jpg,axial,False
archive_v2/Testing\pituitary\Te-pi_176.jpg,axial,False
archive_v2/Testing\pituitary\Te-pi_177.jpg,axial,False
archive_v2/Testing\pituitary\Te-pi_178.jpg,axial,False
archive_v2/Testing\pituitary\Te-pi_179.jpg,axial,False
archive_v2/Testing\pituitary\Te-pi_18.jpg,axial,False
archive_v2/Testing\pituitary\Te-pi_180.jpg,axial,False
archive_v2/Testing\pituitary\Te-pi_181.jpg,axial,False
archive_v2/Testing\pituitary\Te-pi_182.jpg,axial,False
archive_v2/Testing\pituitary\Te-pi_183.jpg,axial,False
archive_v2/Testing\pituitary\Te-pi_184.jpg,axial,False
archive_v2/Testing\pituitary\Te-pi_185.jpg,axial,False
archive_v2/Testing\pituitary\Te-pi_186.jpg,axial,False
archive_v2/Testing\pituitary\Te-pi_187.jpg,axial,False
archive_v2/Testing\pituitary\Te-pi_188.jpg,axial,False
archive_v2/Testing\pituitary\Te-pi_189.jpg,axial,False
archive_v2/Testing\pituitary\Te-pi_19.jpg,axial,False
archive_v2/Testing\pituitary\Te-pi_190.jpg,axial,False
archive_v2/Testing\pituitary\Te-pi_191.jpg,axial,False
archive_v2/Testing\pituitary\Te-pi_192.jpg,axial,False
archive_v2/Testing\pituitary\Te-pi_193.jpg,axial,False
archive_v2/Testing\pituitary\Te-pi_194.jpg,axial,False
archive_v2/Testing\pituitary\Te-pi_195.jpg,axial,False
archive_v2/Testing\pituitary\Te-pi_196.jpg,axial,False
archive_v2/Testing\pituitary\Te-pi_197.jpg,axial,False
archive_v2/Testing\pituitary\Te-pi_198.jpg,axial,False
archive_v2/Testing\pituitary\Te-pi_199.jpg,axial,False
archive_v2/Testing\pituitary\Te-pi_2.jpg,axial,False
archive_v2/Testing\pituitary\Te-pi_20.jpg,axial,False
archive_v2/Testing\pituitary\Te-pi_200.jpg,axial,False
archive_v2/Testing\pituitary\Te-pi_201.jpg,axial,False
archive_v2/Testing\pituitary\Te-pi_202.jpg,axial,False
archive_v2/Testing\pituitary\Te-pi_203.jpg,axial,False
archive_v2/Testing\pituitary\Te-pi_204.jpg,axial,False
archive_v2/Testing\pituitary\Te-pi_205.jpg,axial,False
archive_v2/Testing\pituitary\Te-pi_206.jpg,axial,False
archive_v2/Testing\pituitary\Te-pi_207.jpg,axial,False
archive_v2/Testing\pituitary\Te-pi_208.jpg,axial,False
archive_v2/Testing\pituitary\Te-pi_209.jpg,axial,False
archive_v2/Testing\pituitary\Te-pi_21.jpg,axial,False
archive_v2/Testing\pituitary\Te-pi_210.jpg,axial,False
archive_v2/Testing\pituitary\Te-pi_211.jpg,axial,False
archive_v2/Testing\pituitary\Te-pi_212.jpg,axial,False
archive_v2/Testing\pituitary\Te-pi_213.jpg,axial,False
archive_v2/Testing\pituitary\Te-pi_214.jpg,axial,False
archive_v2/Testing\pituitary\Te-pi_215.jpg,axial,False
archive_v2/Testing\pituitary\Te-pi_216.jpg,axial,False
archive_v2/Testing\pituitary\Te-pi_217.jpg,axial,False
archive_v2/Testing\pituitary\Te-pi_218.jpg,axial,False
archive_v2/Testing\pituitary\Te-pi_219.jpg,axial,False
archive_v2/Testing\pituitary\Te-pi_22.jpg,axial,False
archive_v2/Testing\pituitary\Te-pi_220.jpg,axial,False
archive_v2/Testing\pituitary\Te-pi_221.jpg,axial,False
archive_v2/Testing\pituitary\Te-pi_222.jpg,axial,False
archive_v2/Testing\pituitary\Te-pi_223.jpg,axial,False
archive_v2/Testing\pituitary\Te-pi_224.jpg,axial,False
archive_v2/Testing\pituitary\Te-pi_225.jpg,axial,False
archive_v2/Testing\pituitary\Te-pi_226.jpg,axial,False
archive_v2/Testing\pituitary\Te-pi_227.jpg,axial,False
archive_v2/Testing\pituitary\Te-pi_228.jpg,axial,False
archive_v2/Testing\pituitary\Te-pi_229.jpg,axial,False
archive_v2/Testing\pituitary\Te-pi_23.jpg,axial,False
archive_v2/Testing\pituitary\Te-pi_230.jpg,axial,False
archive_v2/Testing\pituitary\Te-pi_231.jpg,axial,False
archive_v2/Testing\pituitary\Te-pi_232.jpg,axial,False
archive_v2/Testing\pituitary\Te-pi_233.jpg,axial,False
archive_v2/Testing\pituitary\Te-pi_234.jpg,axial,False
archive_v2/Testing\pituitary\Te-pi_235.jpg,axial,False
archive_v2/Testing\pituitary\Te-pi_236.jpg,axial,False
archive_v2/Testing\pituitary\Te-pi_237.jpg,axial,False
archive_v2/Testing\pituitary\Te-pi_238.jpg,axial,False
archive_v2/Testing\pituitary\Te-pi_239.jpg,axial,False
archive_v2/Testing\pituitary\Te-pi_24.jpg,axial,False
archive_v2/Testing\pituitary\Te-pi_240.jpg,axial,False
archive_v2/Testing\pituitary\Te-pi_241.jpg,axial,False
archive_v2/Testing\pituitary\Te-pi_242.jpg,axial,False
archive_v2/Testing\pituitary\Te-pi_243.jpg,axial,False
archive_v2/Testing\pituitary\Te-pi_244.jpg,axial,False
archive_v2/Testing\pituitary\Te-pi_245.jpg,axial,False
archive_v2/Testing\pituitary\Te-pi_246.jpg,axial,False
archive_v2/Testing\pituitary\Te-pi_247.jpg,axial,False
archive_v2/Testing\pituitary\Te-pi_248.jpg,axial,False
archive_v2/Testing\pituitary\Te-pi_249.jpg,axial,False
archive_v2/Testing\pituitary\Te-pi_25.jpg,axial,False
archive_v2/Testing\pituitary\Te-pi_250.jpg,axial,False
archive_v2/Testing\pituitary\Te-pi_251.jpg,axial,False
archive_v2/Testing\pituitary\Te-pi_252.jpg,axial,False
archive_v2/Testing\pituitary\Te-pi_253.jpg,axial,False
archive_v2/Testing\pituitary\Te-pi_254.jpg,axial,False
archive_v2/Testing\pituitary\Te-pi_255.jpg,axial,False
archive_v2/Testing\pituitary\Te-pi_256.jpg,axial,False
archive_v2/Testing\pituitary\Te-pi_257.jpg,axial,False
archive_v2/Testing\pituitary\Te-pi_258.jpg,axial,False
archive_v2/Testing\pituitary\Te-pi_259.jpg,axial,False
archive_v2/Testing\pituitary\Te-pi_26.jpg,axial,False
archive_v2/Testing\pituitary\Te-pi_260.jpg,axial,False
archive_v2/Testing\pituitary\Te-pi_261.jpg,axial,False
archive_v2/Testing\pituitary\Te-pi_262.jpg,axial,False
archive_v2/Testing\pituitary\Te-pi_263.jpg,axial,False
archive_v2/Testing\pituitary\Te-pi_264.jpg,axial,False
archive_v2/Testing\pituitary\Te-pi_265.jpg,axial,False
archive_v2/Testing\pituitary\Te-pi_266.jpg,axial,False
archive_v2/Testing\pituitary\Te-pi_267.jpg,axial,False
archive_v2/Testing\pituitary\Te-pi_268.jpg,axial,False
archive_v2/Testing\pituitary\Te-pi_269.jpg,axial,False
archive_v2/Testing\pituitary\Te-pi_27.jpg,axial,False
archive_v2/Testing\pituitary\Te-pi_270.jpg,axial,False
archive_v2/Testing\pituitary\Te-pi_271.jpg,axial,False
archive_v2/Testing\pituitary\Te-pi_272.jpg,axial,False
archive_v2/Testing\pituitary\Te-pi_273.jpg,axial,False
archive_v2/Testing\pituitary\Te-pi_274.jpg,axial,False
archive_v2/Testing\pituitary\Te-pi_275.jpg,axial,False
archive_v2/Testing\pituitary\Te-pi_276.jpg,axial,False
archive_v2/Testing\pituitary\Te-pi_277.jpg,axial,False
archive_v2/Testing\pituitary\Te-pi_278.jpg,axial,False
archive_v2/Testing\pituitary\Te-pi_279.jpg,axial,False
archive_v2/Testing\pituitary\Te-pi_28.jpg,axial,False
archive_v2/Testing\pituitary\Te-pi_280.jpg,axial,False
archive_v2/Testing\pituitary\Te-pi_281.jpg,axial,False
archive_v2/Testing\pituitary\Te-pi_282.jpg,axial,False
archive_v2/Testing\pituitary\Te-pi_283.jpg,axial,False
archive_v2/Testing\pituitary\Te-pi_284.jpg,axial,False
archive_v2/Testing\pituitary\Te-pi_285.jpg,axial,False
archive_v2/Testing\pituitary\Te-pi_286.jpg,axial,False
archive_v2/Testing\pituitary\Te-pi_287.jpg,axial,False
archive_v2/Testing\pituitary\Te-pi_288.jpg,axial,False
archive_v2/Testing\pituitary\Te-pi_289.jpg,axial,False
archive_v2/Testing\pituitary\Te-pi_29.jpg,axial,False
archive_v2/Testing\pituitary\Te-pi_290.jpg,axial,False
archive_v2/Testing\pituitary\Te-pi_291.jpg,axial,False
archive_v2/Testing\pituitary\Te-pi_292.jpg,axial,False
archive_v2/Testing\pituitary\Te-pi_293.jpg,axial,False
archive_v2/Testing\pituitary\Te-pi_294.jpg,axial,False
archive_v2/Testing\pituitary\Te-pi_295.jpg,axial,False
archive_v2/Testing\pituitary\Te-pi_296.jpg,axial,False
archive_v2/Testing\pituitary\Te-pi_297.jpg,axial,False
archive_v2/Testing\pituitary\Te-pi_298.jpg,axial,False
archive_v2/Testing\pituitary\Te-pi_299.jpg,axial,False
archive_v2/Testing\pituitary\Te-pi_3.jpg,axial,False
archive_v2/Testing\pituitary\Te-pi_30.jpg,axial,False
archive_v2/Testing\pituitary\Te-pi_300.jpg,axial,False
archive_v2/Testing\pituitary\Te-pi_301.jpg,axial,False
archive_v2/Testing\pituitary\Te-pi_302.jpg,axial,False
archive_v2/Testing\pituitary\Te-pi_303.jpg,axial,False
archive_v2/Testing\pituitary\Te-pi_304.jpg,axial,False
archive_v2/Testing\pituitary\Te-pi_305.jpg,axial,False
archive_v2/Testing\pituitary\Te-pi_306.jpg,axial,False
archive_v2/Testing\pituitary\Te-pi_307.jpg,axial,False
archive_v2/Testing\pituitary\Te-pi_308.jpg,axial,False
archive_v2/Testing\pituitary\Te-pi_309.jpg,axial,False
archive_v2/Testing\pituitary\Te-pi_31.jpg,axial,False
archive_v2/Testing\pituitary\Te-pi_310.jpg,axial,False
archive_v2/Testing\pituitary\Te-pi_311.jpg,axial,False
archive_v2/Testing\pituitary\Te-pi_312.jpg,axial,False
archive_v2/Testing\pituitary\Te-pi_313.jpg,axial,False
archive_v2/Testing\pituitary\Te-pi_314.jpg,axial,False
archive_v2/Testing\pituitary\Te-pi_315.jpg,axial,False
archive_v2/Testing\pituitary\Te-pi_316.jpg,axial,False
archive_v2/Testing\pituitary\Te-pi_317.jpg,axial,False
archive_v2/Testing\pituitary\Te-pi_318.jpg,axial,False
archive_v2/Testing\pituitary\Te-pi_319.jpg,axial,False
archive_v2/Testing\pituitary\Te-pi_32.jpg,axial,False
archive_v2/Testing\pituitary\Te-pi_320.jpg,axial,False
archive_v2/Testing\pituitary\Te-pi_321.jpg,axial,False
archive_v2/Testing\pituitary\Te-pi_322.jpg,axial,False
archive_v2/Testing\pituitary\Te-pi_323.jpg,axial,False
archive_v2/Testing\pituitary\Te-pi_324.jpg,axial,False
archive_v2/Testing\pituitary\Te-pi_325.jpg,axial,False
archive_v2/Testing\pituitary\Te-pi_326.jpg,axial,False
archive_v2/Testing\pituitary\Te-pi_327.jpg,axial,False
archive_v2/Testing\pituitary\Te-pi_328.jpg,axial,False
archive_v2/Testing\pituitary\Te-pi_329.jpg,axial,False
archive_v2/Testing\pituitary\Te-pi_33.jpg,axial,False
archive_v2/Testing\pituitary\Te-pi_330.jpg,axial,False
archive_v2/Testing\pituitary\Te-pi_331.jpg,axial,False
archive_v2/Testing\pituitary\Te-pi_332.jpg,axial,False
archive_v2/Testing\pituitary\Te-pi_333.jpg,axial,False
archive_v2/Testing\pituitary\Te-pi_334.jpg,axial,False
archive_v2/Testing\pituitary\Te-pi_335.jpg,axial,False
archive_v2/Testing\pituitary\Te-pi_336.jpg,axial,False
archive_v2/Testing\pituitary\Te-pi_337.jpg,axial,False
archive_v2/Testing\pituitary\Te-pi_338.jpg,axial,False
archive_v2/Testing\pituitary\Te-pi_339.jpg,axial,False
archive_v2/Testing\pituitary\Te-pi_34.jpg,axial,False
archive_v2/Testing\pituitary\Te-pi_340.jpg,axial,False
archive_v2/Testing\pituitary\Te-pi_341.jpg,axial,False
archive_v2/Testing\pituitary\Te-pi_342.jpg,axial,False
archive_v2/Testing\pituitary\Te-pi_343.jpg,axial,False
archive_v2/Testing\pituitary\Te-pi_344.jpg,axial,False
archive_v2/Testing\pituitary\Te-pi_345.jpg,axial,False
archive_v2/Testing\pituitary\Te-pi_346.jpg,axial,False
archive_v2/Testing\pituitary\Te-pi_347.jpg,axial,False
archive_v2/Testing\pituitary\Te-pi_348.jpg,axial,False
archive_v2/Testing\pituitary\Te-pi_349.jpg,axial,False
archive_v2/Testing\pituitary\Te-pi_35.jpg,axial,False
archive_v2/Testing\pituitary\Te-pi_350.jpg,axial,False
archive_v2/Testing\pituitary\Te-pi_351.jpg,axial,False
archive_v2/Testing\pituitary\Te-pi_352.jpg,axial,False
archive_v2/Testing\pituitary\Te-pi_353.jpg,axial,False
archive_v2/Testing\pituitary\Te-pi_354.jpg,axial,False
archive_v2/Testing\pituitary\Te-pi_355.jpg,axial,False
archive_v2/Testing\pituitary\Te-pi_356.jpg,axial,False
archive_v2/Testing\pituitary\Te-pi_357.jpg,axial,False
archive_v2/Testing\pituitary\Te-pi_358.jpg,axial,False
archive_v2/Testing\pituitary\Te-pi_359.jpg,axial,False
archive_v2/Testing\pituitary\Te-pi_36.jpg,axial,False
archive_v2/Testing\pituitary\Te-pi_360.jpg,axial,False
archive_v2/Testing\pituitary\Te-pi_361.jpg,axial,False
archive_v2/Testing\pituitary\Te-pi_362.jpg,axial,False
